  0,  0,  0
  7,  4,  4
 15,  7,  7
 22, 11, 11
 29, 15, 15
 36, 18, 18
 44, 22, 22
 51, 26, 26
 58, 29, 29
 66, 33, 33
 73, 37, 37
 80, 40, 40
 87, 44, 44
 95, 48, 48
102, 51, 51
109, 55, 55
117, 59, 59
124, 62, 62
131, 66, 66
138, 69, 69
146, 73, 73
153, 77, 77
160, 80, 80
168, 84, 84
175, 88, 88
182, 91, 91
189, 95, 95
197, 99, 99
204,102,102
211,106,106
219,110,110
226,113,113
233,117,117
240,121,121
248,124,124
255,128,128
255,128,128
255,135,128
255,141,128
255,148,128
255,155,128
255,161,128
255,168,128
255,175,128
255,181,128
255,188,128
255,195,128
255,202,128
255,208,128
255,215,128
255,222,128
255,228,128
255,235,128
255,242,128
255,248,128
255,255,128
255,255,128
250,255,128
246,255,128
241,255,128
236,255,128
231,255,128
227,255,128
222,255,128
217,255,128
213,255,128
208,255,128
203,255,128
199,255,128
194,255,128
189,255,128
184,255,128
180,255,128
175,255,128
170,255,128
166,255,128
161,255,128
156,255,128
152,255,128
147,255,128
142,255,128
137,255,128
133,255,128
128,255,128
128,255,128
122,249,134
116,243,140
111,238,145
105,232,151
 99,226,157
 93,220,163
 87,215,168
 81,209,174
 76,203,180
 70,197,186
 64,192,192
 58,186,197
 52,180,203
 47,174,209
 41,168,215
 35,163,220
 29,157,226
 23,151,232
 17,145,238
 12,140,243
  6,134,249
  0,128,255
  0,128,255
 14,128,255
 28,128,255
 42,128,255
 57,128,255
 71,128,255
 85,128,255
 99,128,255
113,128,255
128,128,255
142,128,255
156,128,255
170,128,255
184,128,255
198,128,255
212,128,255
227,128,255
241,128,255
255,128,255
255,128,255
255,124,247
255,120,239
255,116,231
255,112,223
255,108,215
255,104,207
255,100,199
255, 96,191
255, 92,183
255, 88,175
255, 84,167
255, 80,159
255, 76,151
255, 72,143
255, 68,135
255, 64,128
255, 60,120
255, 56,112
255, 52,104
255, 48, 96
255, 44, 88
255, 40, 80
255, 36, 72
255, 32, 64
255, 28, 56
255, 24, 48
255, 20, 40
255, 16, 32
255, 12, 24
255,  8, 16
255,  4,  8
255,  0,  0
255,  0,  0
255,  5,  2
255, 10,  5
255, 15,  7
255, 20, 10
255, 25, 12
255, 30, 15
255, 34, 17
255, 39, 20
255, 44, 22
255, 49, 25
255, 54, 27
255, 59, 30
255, 64, 32
255, 69, 34
255, 74, 37
255, 79, 39
255, 84, 42
255, 89, 44
255, 94, 47
255, 98, 49
255,103, 52
255,108, 54
255,113, 57
255,118, 59
255,123, 62
255,128, 64
255,128, 64
249,125, 64
242,122, 64
236,118, 64
230,115, 64
223,112, 64
217,109, 64
211,106, 64
204,102, 64
198, 99, 64
192, 96, 64
185, 93, 64
179, 90, 64
172, 86, 64
166, 83, 64
160, 80, 64
153, 77, 64
147, 74, 64
141, 70, 64
134, 67, 64
128, 64, 64
128, 64, 64
134, 61, 67
139, 58, 70
145, 56, 72
150, 53, 75
156, 50, 78
161, 47, 81
167, 45, 83
172, 42, 86
178, 39, 89
183, 36, 92
189, 33, 95
194, 31, 97
200, 28,100
205, 25,103
211, 22,106
216, 19,109
222, 17,111
227, 14,114
233, 11,117
238,  8,120
244,  6,122
249,  3,125
255,  0,128
255,  0,128
247,  9,128
238, 17,128
230, 26,128
221, 34,128
213, 43,128
204, 51,128
196, 60,128
187, 68,128
179, 77,128
170, 85,128
162, 94,128
153,102,128
145,111,128
136,119,128
128,128,128
128,128,128
107,107,107
 85, 85, 85
 64, 64, 64
 43, 43, 43
 21, 21, 21
  0,  0,  0
254,254,254
255,255,255
