  0,  0,  0
255,  0,  0
255,  3,  2
255,  7,  3
255, 10,  5
255, 13,  7
255, 17,  8
255, 20, 10
255, 24, 12
255, 27, 13
255, 30, 15
255, 34, 17
255, 37, 19
255, 40, 20
255, 44, 22
255, 47, 24
255, 51, 25
255, 54, 27
255, 57, 29
255, 61, 30
255, 64, 32
255, 67, 34
255, 71, 35
255, 74, 37
255, 77, 39
255, 81, 40
255, 84, 42
255, 88, 44
255, 91, 45
255, 94, 47
255, 98, 49
255,101, 51
255,104, 52
255,108, 54
255,111, 56
255,115, 57
255,118, 59
255,121, 61
255,125, 62
255,128, 64
255,128, 64
255,131, 63
255,134, 61
255,137, 60
255,140, 58
255,142, 57
255,145, 55
255,148, 54
255,151, 52
255,154, 51
255,157, 49
255,160, 48
255,163, 47
255,166, 45
255,168, 44
255,171, 42
255,174, 41
255,177, 39
255,180, 38
255,183, 36
255,186, 35
255,189, 33
255,192, 32
255,194, 31
255,197, 29
255,200, 28
255,203, 26
255,206, 25
255,209, 23
255,212, 22
255,215, 20
255,217, 19
255,220, 17
255,223, 16
255,226, 15
255,229, 13
255,232, 12
255,235, 10
255,238,  9
255,241,  7
255,243,  6
255,246,  4
255,249,  3
255,252,  1
255,255,  0
255,255,  0
249,255,  0
244,255,  0
238,255,  0
232,255,  0
227,255,  0
221,255,  0
215,255,  0
210,255,  0
204,255,  0
198,255,  0
193,255,  0
187,255,  0
181,255,  0
176,255,  0
170,255,  0
164,255,  0
159,255,  0
153,255,  0
147,255,  0
142,255,  0
136,255,  0
130,255,  0
125,255,  0
119,255,  0
113,255,  0
108,255,  0
102,255,  0
 96,255,  0
 91,255,  0
 85,255,  0
 79,255,  0
 74,255,  0
 68,255,  0
 62,255,  0
 57,255,  0
 51,255,  0
 45,255,  0
 40,255,  0
 34,255,  0
 28,255,  0
 23,255,  0
 17,255,  0
 11,255,  0
  6,255,  0
  0,255,  0
  0,255,  0
  0,250,  5
  0,244, 11
  0,239, 16
  0,234, 21
  0,228, 27
  0,223, 32
  0,218, 37
  0,212, 42
  0,207, 48
  0,202, 53
  0,197, 58
  0,191, 64
  0,186, 69
  0,181, 74
  0,175, 80
  0,170, 85
  0,165, 90
  0,159, 96
  0,154,101
  0,149,106
  0,143,112
  0,138,117
  0,133,122
  0,128,128
  0,122,133
  0,117,138
  0,112,143
  0,106,149
  0,101,154
  0, 96,159
  0, 90,165
  0, 85,170
  0, 80,175
  0, 74,181
  0, 69,186
  0, 64,191
  0, 58,197
  0, 53,202
  0, 48,207
  0, 42,212
  0, 37,218
  0, 32,223
  0, 27,228
  0, 21,234
  0, 16,239
  0, 11,244
  0,  5,250
  0,  0,255
  0,  0,255
  4,  1,255
  8,  2,255
 13,  2,255
 17,  3,255
 21,  4,255
 25,  5,255
 29,  6,255
 34,  6,255
 38,  7,255
 42,  8,255
 46,  9,255
 50, 10,255
 55, 10,255
 59, 11,255
 63, 12,255
 67, 13,255
 71, 14,255
 76, 14,255
 80, 15,255
 84, 16,255
 88, 17,255
 92, 18,255
 97, 18,255
101, 19,255
105, 20,255
109, 21,255
113, 22,255
118, 22,255
122, 23,255
126, 24,255
130, 25,255
134, 26,255
139, 26,255
143, 27,255
147, 28,255
151, 29,255
155, 30,255
160, 30,255
164, 31,255
168, 32,255
172, 33,255
176, 34,255
181, 34,255
185, 35,255
189, 36,255
189, 36,255
187, 35,251
185, 34,246
183, 32,242
181, 31,237
178, 30,233
176, 29,229
174, 27,224
172, 26,220
170, 25,216
168, 24,211
166, 22,207
164, 21,202
162, 20,198
160, 19,194
157, 17,189
155, 16,185
153, 15,181
151, 14,176
149, 12,172
147, 11,167
145, 10,163
143,  9,159
141,  7,154
139,  6,150
136,  5,146
134,  4,141
132,  2,137
130,  1,132
128,  0,128
