  0,  0, 16
  2,  0, 15
  6,  0, 15
 10,  0, 14
 14,  0, 13
 19,  0, 12
 23,  0, 11
 27,  0, 10
 31,  0,  9
 35,  0,  8
 39,  0,  8
 43,  0,  7
 48,  1,  6
 52,  1,  5
 56,  1,  4
 61,  1,  3
 65,  1,  2
 69,  1,  2
 73,  1,  2
 76,  2,  1
 79,  2,  1
 82,  3,  1
 85,  3,  1
 88,  4,  1
 91,  5,  1
 93,  6,  1
 96,  6,  1
 99,  7,  1
102,  8,  1
105,  9,  1
108,  9,  1
111, 10,  1
113, 11,  1
116, 11,  1
119, 12,  1
122, 14,  1
125, 15,  1
127, 16,  1
131, 19,  1
135, 22,  1
138, 25,  1
142, 28,  1
146, 31,  1
149, 34,  1
152, 38,  1
156, 41,  1
159, 44,  1
163, 47,  1
167, 50,  1
170, 53,  1
174, 56,  1
178, 59,  1
181, 62,  1
185, 65,  1
188, 69,  1
191, 73,  1
194, 77,  1
196, 81,  1
199, 85,  1
201, 88,  1
204, 92,  1
206, 96,  1
208,100,  1
210,104,  1
213,108,  1
215,112,  1
218,116,  1
220,120,  1
222,124,  1
224,127,  1
227,131,  1
229,135,  1
231,139,  1
233,142,  1
234,146,  1
235,149,  1
235,151,  1
236,154,  1
236,157,  1
236,159,  1
237,162,  1
237,164,  1
238,167,  1
238,169,  1
239,172,  1
239,175,  1
239,177,  1
240,180,  1
240,182,  1
241,185,  1
241,187,  1
242,190,  1
242,192,  1
242,194,  1
243,196,  1
243,198,  1
243,199,  1
243,201,  1
244,203,  1
244,205,  1
244,207,  1
244,209,  1
245,210,  1
245,212,  1
245,214,  1
245,216,  1
245,218,  1
245,220,  1
245,222,  1
246,223,  1
246,225,  1
247,226,  1
247,227,  1
248,229,  1
248,231,  1
249,233,  1
249,235,  1
250,237,  1
250,239,  1
251,240,  1
251,242,  1
252,243,  1
252,245,  1
253,246,  1
253,248,  1
253,249,  1
254,251,  1
254,252,  1
  0,  0, 16
  0,  0, 17
  0,  0, 21
  0,  1, 24
  1,  1, 28
  1,  2, 31
  1,  2, 35
  1,  3, 39
  2,  3, 42
  2,  4, 46
  2,  4, 49
  2,  4, 53
  3,  5, 56
  3,  5, 60
  3,  5, 63
  4,  6, 67
  4,  6, 71
  5,  7, 74
  5,  7, 77
  5,  8, 79
  6,  9, 82
  6, 10, 85
  6, 11, 87
  7, 12, 90
  8, 13, 92
  9, 14, 95
  9, 15, 97
 10, 16, 99
 10, 17,101
 11, 18,104
 11, 19,106
 12, 20,108
 13, 21,110
 13, 22,112
 14, 24,115
 15, 25,117
 16, 27,119
 16, 28,122
 17, 31,124
 18, 34,127
 19, 37,130
 19, 40,133
 20, 43,136
 21, 46,139
 22, 50,143
 23, 53,146
 24, 56,149
 25, 59,152
 25, 62,155
 26, 65,158
 27, 68,161
 28, 71,163
 29, 74,166
 30, 77,169
 31, 80,172
 31, 84,176
 31, 87,179
 32, 90,182
 32, 93,185
 32, 96,188
 32, 99,191
 32,102,194
 32,105,197
 32,108,199
 32,111,202
 32,114,205
 32,117,208
 32,120,210
 32,123,213
 32,126,216
 32,128,219
 32,131,222
 32,134,224
 33,137,227
 33,140,229
 33,143,230
 34,146,231
 34,149,231
 35,152,232
 35,155,232
 36,158,233
 37,161,234
 37,164,234
 38,167,235
 39,170,236
 39,173,236
 39,176,236
 40,179,237
 40,182,238
 40,185,238
 40,188,239
 40,191,240
 42,193,240
 43,195,240
 45,197,241
 46,200,241
 47,202,241
 48,204,242
 50,206,242
 51,208,243
 52,210,243
 53,212,243
 54,214,244
 55,216,244
 56,218,244
 57,220,244
 58,222,245
 59,224,245
 61,226,245
 63,228,246
 65,230,246
 67,231,247
 70,233,247
 74,234,248
 77,235,248
 81,236,249
 85,238,249
 88,239,250
 92,241,250
 96,242,251
 99,244,251
103,245,252
107,247,252
110,248,253
114,250,253
118,251,254
121,253,254
125,254,255
