  0,  0, 16
  2,  0, 15
  6,  0, 15
 10,  0, 14
 14,  0, 13
 19,  0, 12
 23,  0, 11
 27,  0, 10
 31,  0,  9
 35,  0,  8
 39,  0,  8
 43,  0,  7
 48,  1,  6
 52,  1,  5
 56,  1,  4
 61,  1,  3
 65,  1,  2
 69,  1,  2
 73,  1,  2
 76,  2,  1
 79,  3,  1
 83,  4,  1
 86,  6,  1
 90,  7,  1
 93,  9,  1
 96, 11,  1
100, 12,  1
103, 14,  1
106, 15,  1
109, 16,  1
112, 18,  1
115, 19,  1
119, 21,  1
122, 22,  1
125, 24,  1
128, 26,  1
131, 28,  1
135, 30,  1
139, 33,  1
143, 37,  1
147, 41,  1
151, 45,  1
155, 49,  1
159, 53,  1
163, 57,  1
168, 62,  1
172, 66,  1
176, 70,  1
180, 74,  1
184, 78,  1
188, 82,  1
193, 86,  1
197, 91,  1
201, 95,  1
205, 99,  1
207,102,  1
209,105,  1
211,109,  1
213,112,  1
215,115,  1
217,118,  1
218,122,  1
220,125,  1
222,128,  1
223,131,  1
225,134,  1
227,137,  1
228,141,  1
230,144,  1
232,147,  1
233,150,  1
235,153,  1
236,156,  1
237,158,  1
238,161,  1
239,163,  1
239,165,  1
240,167,  1
240,169,  1
240,171,  1
240,174,  1
241,176,  1
241,178,  1
241,180,  1
241,182,  1
241,184,  1
241,186,  1
241,188,  1
241,190,  1
241,192,  1
242,194,  1
242,195,  1
242,197,  1
242,198,  1
243,200,  1
243,201,  1
243,203,  1
243,205,  1
244,206,  1
244,208,  1
244,209,  1
244,211,  1
245,212,  1
245,214,  1
245,215,  1
245,217,  1
245,218,  1
245,220,  1
245,222,  1
246,223,  1
246,225,  1
247,227,  1
247,228,  1
248,230,  1
248,232,  1
249,233,  1
249,235,  1
250,237,  1
250,239,  1
251,240,  1
251,242,  1
252,243,  1
252,245,  1
253,246,  1
253,248,  1
253,249,  1
254,251,  1
254,252,  1
  0,  0, 16
  0,  0, 17
  0,  0, 21
  0,  1, 24
  1,  1, 28
  1,  2, 31
  1,  2, 35
  1,  3, 39
  2,  3, 42
  2,  4, 46
  2,  4, 49
  2,  4, 53
  3,  5, 56
  3,  5, 60
  3,  5, 63
  4,  6, 67
  4,  6, 71
  5,  7, 74
  5,  9, 77
  5, 10, 80
  6, 12, 83
  6, 14, 87
  6, 16, 90
  7, 19, 93
  8, 22, 96
  9, 24, 99
  9, 27,103
 10, 30,106
 10, 32,109
 11, 35,112
 11, 38,115
 12, 41,118
 13, 43,122
 13, 46,125
 14, 49,128
 15, 51,131
 16, 54,134
 16, 57,137
 17, 59,140
 18, 62,143
 19, 65,146
 19, 68,149
 20, 71,152
 21, 74,155
 22, 78,159
 23, 81,162
 24, 84,165
 25, 87,168
 25, 90,171
 26, 93,174
 27, 96,177
 28, 99,179
 29,102,182
 30,105,185
 31,108,188
 31,111,191
 31,114,193
 32,116,196
 32,119,198
 32,121,200
 32,124,202
 32,126,204
 32,128,206
 32,130,208
 32,133,210
 32,135,213
 32,138,215
 32,140,217
 32,142,219
 32,144,221
 32,147,223
 32,149,224
 32,151,226
 33,153,228
 33,155,229
 33,158,230
 34,160,231
 34,162,231
 35,164,232
 35,166,232
 36,169,233
 37,171,234
 37,173,234
 38,175,235
 39,177,236
 39,179,236
 39,181,236
 40,183,237
 40,185,238
 40,187,238
 40,190,239
 40,192,240
 42,194,240
 43,196,240
 45,198,241
 46,200,241
 47,202,241
 48,204,242
 50,206,242
 51,208,243
 52,210,243
 53,212,243
 54,214,244
 55,216,244
 56,218,244
 57,220,244
 58,222,245
 59,224,245
 61,226,245
 63,228,246
 65,230,246
 67,231,247
 70,233,247
 74,234,248
 77,235,248
 81,236,249
 85,238,249
 88,239,250
 92,241,250
 96,242,251
 99,244,251
103,245,252
107,247,252
110,248,253
114,250,253
118,251,254
121,253,254
125,254,255
