 34,  2,  9
 38,  2,  8
 41,  2,  8
 44,  2,  7
 47,  2,  7
 50,  2,  6
 53,  2,  6
 53,  2,  6
 56,  3,  5
 59,  3,  4
 62,  3,  4
 65,  4,  3
 68,  4,  3
 71,  4,  2
 74,  4,  2
 74,  4,  2
 78,  5,  2
 81,  6,  2
 84,  7,  2
 88,  7,  2
 91,  8,  2
 94,  9,  2
 97,  9,  2
 97,  9,  2
103, 12,  2
108, 15,  2
114, 18,  2
119, 20,  2
125, 23,  2
130, 26,  2
135, 28,  2
135, 28,  2
139, 31,  2
142, 34,  2
145, 37,  2
148, 40,  2
151, 43,  2
154, 46,  2
157, 49,  2
157, 49,  2
162, 53,  2
166, 57,  2
170, 61,  2
174, 65,  2
178, 69,  2
182, 73,  2
186, 77,  2
186, 77,  2
190, 81,  2
193, 84,  2
196, 87,  2
199, 91,  2
202, 94,  2
205, 97,  2
208,100,  2
208,100,  2
211,104,  1
214,108,  1
217,112,  1
219,116,  1
222,120,  1
225,124,  1
227,127,  1
227,127,  1
230,131,  0
233,135,  0
235,139,  0
238,143,  0
240,147,  0
243,151,  0
245,154,  0
245,154,  0
246,157,  0
247,159,  0
248,162,  0
248,164,  0
249,167,  0
250,169,  0
250,171,  0
250,171,  0
251,174,  0
252,177,  0
252,180,  0
253,182,  0
253,185,  0
254,188,  0
254,190,  0
254,190,  0
254,192,  0
254,194,  0
254,195,  0
254,197,  0
254,198,  0
254,200,  0
254,201,  0
254,201,  0
253,204,  0
253,206,  0
253,208,  0
252,210,  0
252,212,  0
252,214,  0
252,216,  0
252,216,  0
252,218,  1
252,220,  2
252,222,  2
252,223,  3
252,225,  3
252,227,  4
252,228,  4
252,228,  4
253,230, 13
253,232, 22
253,234, 30
253,235, 39
253,237, 47
253,239, 56
253,240, 64
253,240, 64
254,242, 73
254,243, 81
254,245, 89
255,246, 97
255,248,105
255,249,113
255,250,121
255,250,121
  0,  1, 42
  0,  1, 42
  0,  1, 46
  0,  1, 51
  0,  1, 55
  0,  1, 60
  0,  1, 65
  0,  1, 69
  0,  1, 74
  0,  1, 79
  0,  1, 83
  0,  1, 88
  0,  1, 93
  0,  1, 97
  0,  1,102
  0,  1,107
  0,  1,107
  0,  1,111
  0,  1,116
  0,  1,121
  0,  1,125
  0,  1,130
  0,  1,135
  0,  1,139
  0,  1,144
  0,  1,149
  0,  1,153
  0,  1,158
  0,  1,163
  0,  1,167
  0,  1,172
  0,  0,177
  0,  0,177
  0,  0,179
  0,  0,182
  0,  1,185
  0,  1,188
  0,  2,191
  0,  2,194
  0,  3,197
  0,  3,200
  0,  4,203
  0,  4,206
  0,  5,209
  0,  5,212
  0,  6,215
  0,  6,218
  1,  7,221
  1,  7,221
  1, 10,221
  1, 13,222
  1, 17,223
  1, 20,223
  1, 24,224
  1, 27,225
  1, 30,225
  1, 34,226
  1, 37,227
  1, 41,227
  1, 44,228
  1, 47,229
  1, 51,229
  1, 54,230
  2, 58,231
  2, 58,231
  3, 61,231
  4, 65,232
  5, 69,233
  7, 72,234
  8, 76,235
  9, 80,236
 10, 84,237
 12, 87,238
 13, 91,239
 14, 95,240
 15, 99,241
 17,102,242
 18,106,243
 19,110,244
 21,114,245
 21,114,245
 22,117,245
 23,121,246
 24,124,247
 25,128,247
 26,132,248
 27,135,249
 28,139,249
 30,142,250
 31,146,251
 32,150,251
 33,153,252
 34,157,253
 35,160,253
 36,164,254
 38,168,255
 38,168,255
 39,171,255
 40,175,255
 41,179,255
 42,182,255
 43,186,255
 44,190,255
 45,194,255
 47,197,255
 48,201,255
 49,205,255
 50,209,255
 51,212,255
 52,216,255
 53,220,255
 55,224,255
 55,224,255
 55,225,255
 56,227,255
 57,229,255
 57,231,255
 58,233,255
 59,235,255
 59,237,255
 60,239,255
 61,241,255
 61,243,255
 62,245,255
 63,247,255
 63,249,255
 64,251,255
 65,253,255
