 61, 11, 98
 61, 11, 98
 62, 12, 99
 63, 12, 99
 64, 13,100
 65, 13,100
 65, 13,100
 66, 14,101
 67, 14,101
 68, 15,102
 69, 15,102
 69, 15,102
 70, 16,103
 71, 16,103
 72, 17,104
 73, 17,104
 73, 17,104
 74, 17,103
 76, 18,102
 77, 19,101
 79, 20,100
 81, 21,100
 82, 21, 99
 84, 22, 98
 86, 23, 97
 87, 24, 96
 89, 25, 96
 91, 25, 95
 92, 26, 94
 94, 27, 93
 96, 28, 92
 97, 29, 92
 98, 29, 92
 99, 30, 91
101, 31, 90
103, 32, 90
105, 34, 89
107, 35, 89
109, 36, 88
111, 38, 87
112, 39, 87
114, 40, 86
116, 42, 86
118, 43, 85
120, 44, 84
122, 46, 84
124, 47, 83
125, 48, 83
126, 49, 83
127, 50, 82
129, 51, 82
131, 52, 81
133, 54, 81
135, 55, 80
137, 56, 80
139, 57, 79
141, 59, 79
143, 60, 78
145, 61, 78
147, 62, 77
149, 64, 77
151, 65, 76
153, 66, 76
154, 67, 76
155, 68, 76
156, 69, 75
159, 71, 74
161, 72, 73
164, 74, 72
166, 75, 71
168, 77, 70
171, 79, 69
173, 80, 69
176, 82, 68
178, 83, 67
180, 85, 66
183, 87, 65
185, 88, 64
188, 90, 63
190, 91, 63
191, 92, 63
192, 93, 62
195, 95, 60
198, 97, 59
201, 99, 57
203,101, 56
206,103, 55
209,105, 53
212,107, 52
214,109, 50
217,111, 49
220,113, 48
223,115, 46
225,117, 45
228,119, 43
231,120, 42
232,121, 42
233,122, 41
235,123, 40
236,124, 40
238,126, 39
239,127, 39
241,128, 38
242,129, 38
244,131, 37
245,132, 37
247,133, 36
248,134, 36
250,136, 35
251,137, 35
253,138, 34
254,139, 34
255,140, 34
254,141, 33
253,142, 31
253,144, 29
252,145, 27
252,146, 25
251,148, 23
251,149, 21
250,150, 19
249,152, 17
249,153, 15
248,154, 13
248,156, 11
247,157,  9
247,158,  7
247,159,  7
  0,  1, 42
  0,  1, 42
  0,  1, 44
  0,  1, 48
  0,  1, 53
  0,  1, 57
  0,  1, 62
  0,  1, 67
  0,  1, 71
  0,  1, 76
  0,  1, 81
  0,  1, 85
  0,  1, 90
  0,  1, 95
  0,  1, 99
  0,  1,104
  0,  1,107
  0,  1,109
  0,  1,113
  0,  1,118
  0,  1,123
  0,  1,127
  0,  1,132
  0,  1,137
  0,  1,141
  0,  1,146
  0,  1,151
  0,  1,155
  0,  1,160
  0,  1,165
  0,  1,169
  0,  0,174
  0,  0,177
  0,  0,178
  0,  0,180
  0,  0,183
  0,  1,186
  0,  1,189
  0,  2,192
  0,  2,195
  0,  3,198
  0,  3,201
  0,  4,204
  0,  4,207
  0,  5,210
  0,  5,213
  0,  6,216
  0,  6,219
  1,  7,221
  1,  8,221
  1, 11,221
  1, 15,222
  1, 18,223
  1, 22,223
  1, 25,224
  1, 28,225
  1, 32,225
  1, 35,226
  1, 39,227
  1, 42,227
  1, 45,228
  1, 49,229
  1, 52,229
  1, 56,230
  2, 58,231
  2, 59,231
  3, 63,231
  4, 67,232
  6, 70,233
  7, 74,234
  8, 78,235
  9, 82,236
 11, 85,237
 12, 89,238
 13, 93,239
 14, 97,240
 16,100,241
 17,104,242
 18,108,243
 20,112,244
 21,114,245
 21,115,245
 22,119,245
 23,122,246
 24,126,247
 25,130,247
 26,133,248
 27,137,249
 29,140,249
 30,144,250
 31,148,251
 32,151,251
 33,155,252
 34,158,253
 35,162,253
 37,166,254
 38,168,255
 38,169,255
 39,173,255
 40,177,255
 41,180,255
 42,184,255
 43,188,255
 44,192,255
 46,195,255
 47,199,255
 48,203,255
 49,207,255
 50,210,255
 51,214,255
 52,218,255
 54,222,255
 55,224,255
 55,224,255
 55,226,255
 56,228,255
 57,230,255
 57,232,255
 58,234,255
 59,236,255
 59,238,255
 60,240,255
 61,242,255
 61,244,255
 62,246,255
 63,248,255
 63,250,255
 64,252,255
