  0,  0,  0
  0,  0,  0
  8,  0,  0
 16,  1,  0
 24,  2,  0
 32,  3,  0
 40,  4,  0
 48,  5,  0
 56,  6,  0
 64,  7,  0
 72,  8,  0
 80,  9,  0
 88, 10,  0
 96, 11,  0
104, 12,  0
112, 13,  0
112, 13,  0
113, 14,  0
115, 15,  0
116, 16,  0
118, 17,  0
119, 18,  1
121, 19,  1
122, 20,  1
124, 21,  1
125, 22,  1
127, 23,  2
128, 24,  2
130, 25,  2
131, 26,  2
133, 27,  2
135, 28,  3
135, 28,  3
135, 28,  3
136, 29,  3
137, 30,  3
138, 31,  4
139, 32,  4
140, 32,  4
141, 33,  4
142, 34,  5
143, 35,  5
144, 36,  5
145, 36,  5
146, 37,  6
147, 38,  6
148, 39,  6
149, 40,  7
149, 40,  7
150, 41,  7
151, 42,  7
152, 43,  8
153, 44,  8
154, 45,  9
155, 46,  9
156, 47, 10
157, 48, 10
158, 49, 11
159, 50, 11
160, 51, 12
161, 52, 12
162, 53, 13
163, 54, 13
164, 55, 14
164, 55, 14
164, 56, 14
165, 57, 15
166, 58, 15
167, 59, 16
168, 60, 16
169, 61, 17
170, 62, 17
171, 63, 18
172, 64, 18
173, 65, 19
174, 66, 19
175, 67, 20
176, 68, 20
177, 69, 21
178, 71, 22
178, 71, 22
178, 72, 22
179, 73, 23
180, 74, 24
181, 75, 24
182, 76, 25
182, 77, 26
183, 78, 26
184, 79, 27
185, 80, 28
186, 81, 28
186, 82, 29
187, 83, 30
188, 84, 30
189, 85, 31
190, 87, 32
190, 87, 32
190, 88, 32
191, 89, 33
192, 90, 34
193, 91, 35
194, 92, 36
194, 93, 37
195, 94, 38
196, 95, 38
197, 96, 39
198, 97, 40
198, 98, 41
199, 99, 42
200,100, 43
201,101, 44
202,103, 45
202,103, 45
202,104, 45
203,105, 46
204,106, 47
204,107, 48
205,108, 49
206,109, 50
206,110, 51
207,111, 52
208,112, 53
208,113, 54
209,114, 55
210,115, 56
210,116, 57
211,117, 58
212,119, 59
212,119, 59
212,120, 60
213,121, 61
214,122, 62
214,123, 63
215,124, 64
216,125, 65
216,126, 66
217,127, 68
218,128, 69
218,129, 70
219,130, 71
220,131, 72
220,132, 73
221,133, 74
222,135, 76
222,135, 76
222,135, 76
222,136, 77
223,137, 78
223,138, 79
224,139, 80
224,139, 81
225,140, 82
225,141, 82
226,142, 83
226,143, 84
227,143, 85
227,144, 86
228,145, 87
228,146, 88
229,147, 89
229,147, 89
229,148, 90
230,149, 92
231,151, 94
231,152, 95
232,153, 97
233,155, 99
234,156,101
234,157,102
235,159,104
236,160,106
237,161,108
237,163,109
238,164,111
239,165,113
240,167,115
240,167,115
240,168,116
241,169,117
241,170,119
242,171,120
242,172,122
243,173,123
243,174,125
244,176,126
244,177,128
245,178,129
245,179,131
246,180,132
246,181,134
247,182,135
248,184,137
248,184,137
248,184,138
248,185,139
249,186,140
249,187,141
250,188,143
250,188,144
251,189,145
251,190,146
252,191,147
252,192,149
253,192,150
253,193,151
254,194,152
254,195,153
255,196,155
255,196,155
255,197,156
255,198,158
255,199,160
255,200,161
255,201,163
255,202,165
255,203,167
255,205,168
255,206,170
255,207,172
255,208,174
255,209,175
255,210,177
255,211,179
255,213,181
255,213,181
255,214,183
255,215,185
255,217,188
255,218,190
255,220,192
255,221,195
255,222,197
255,224,199
255,225,202
255,227,204
255,228,206
255,229,209
255,231,211
255,232,213
255,234,216
255,234,216
255,234,217
255,235,219
255,236,220
255,237,222
255,238,223
255,238,225
255,239,226
255,240,228
255,241,229
255,242,231
255,242,232
255,243,234
255,244,235
255,245,237
255,246,239
