  0,  0,  0
  0,  0,  0
  7,  0,  0
 14,  0,  0
 21,  0,  0
 28,  0,  0
 35,  0,  0
 42,  0,  0
 49,  0,  0
 56,  0,  0
 63,  0,  0
 70,  0,  0
 77,  0,  0
 84,  0,  0
 91,  0,  0
 98,  0,  0
 98,  0,  0
100,  0,  0
103,  0,  0
106,  0,  0
108,  0,  0
111,  0,  0
114,  0,  0
117,  0,  0
119,  0,  0
122,  0,  0
125,  0,  0
128,  0,  0
130,  0,  0
133,  0,  0
136,  0,  0
139,  0,  0
139,  0,  0
141,  0,  0
144,  0,  0
147,  0,  0
149,  0,  0
152,  0,  0
155,  0,  0
158,  0,  0
160,  0,  1
163,  0,  1
166,  0,  1
169,  0,  1
171,  0,  1
174,  0,  1
177,  0,  1
180,  0,  2
180,  0,  2
182,  1,  2
184,  2,  2
186,  3,  3
188,  5,  3
191,  6,  4
193,  7,  4
195,  8,  4
197, 10,  5
199, 11,  5
202, 12,  6
204, 13,  6
206, 15,  6
208, 16,  7
210, 17,  7
213, 19,  8
213, 19,  8
214, 20,  8
216, 22,  8
218, 24,  9
220, 25,  9
222, 27, 10
224, 29, 10
226, 30, 11
227, 32, 11
229, 34, 12
231, 35, 12
233, 37, 13
235, 39, 13
237, 40, 14
239, 42, 14
241, 44, 15
241, 44, 15
241, 45, 15
242, 46, 16
243, 47, 16
244, 49, 17
245, 50, 17
246, 51, 18
247, 52, 18
248, 54, 19
249, 55, 19
250, 56, 20
251, 57, 20
252, 59, 21
253, 60, 21
254, 61, 22
255, 63, 23
255, 63, 23
255, 65, 24
255, 67, 25
255, 69, 26
255, 71, 27
255, 73, 28
255, 75, 29
255, 77, 30
255, 80, 31
255, 82, 32
255, 84, 33
255, 86, 34
255, 88, 35
255, 90, 36
255, 92, 37
255, 95, 39
255, 95, 39
255, 96, 40
255, 98, 41
255,100, 42
255,101, 43
255,103, 44
255,105, 45
255,107, 46
255,108, 47
255,110, 48
255,112, 49
255,114, 50
255,115, 51
255,117, 52
255,119, 53
255,121, 54
255,121, 54
255,122, 55
255,124, 56
255,126, 57
255,127, 59
255,129, 60
255,131, 61
255,132, 62
255,134, 64
255,136, 65
255,137, 66
255,139, 67
255,141, 69
255,142, 70
255,144, 71
255,146, 73
255,146, 73
255,147, 74
255,149, 75
255,151, 77
255,152, 78
255,154, 79
255,156, 81
255,158, 82
255,159, 83
255,161, 85
255,163, 86
255,165, 87
255,166, 89
255,168, 90
255,170, 91
255,172, 93
255,172, 93
255,173, 94
255,175, 96
255,177, 97
255,178, 99
255,180,101
255,182,102
255,183,104
255,185,105
255,187,107
255,188,109
255,190,110
255,192,112
255,193,113
255,195,115
255,197,117
255,197,117
255,198,118
255,200,120
255,202,122
255,203,123
255,205,125
255,207,127
255,209,129
255,210,130
255,212,132
255,214,134
255,216,136
255,217,137
255,219,139
255,221,141
255,223,143
255,223,143
255,224,144
255,226,146
255,228,148
255,229,150
255,231,152
255,233,154
255,234,156
255,236,158
255,238,160
255,239,162
255,241,164
255,243,166
255,244,168
255,246,170
255,248,172
255,248,172
255,248,173
255,248,175
255,249,176
255,249,178
255,250,179
255,250,181
255,251,182
255,251,184
255,252,185
255,252,187
255,253,188
255,253,190
255,254,191
255,254,193
255,255,195
255,255,195
255,255,197
255,255,199
255,255,201
255,255,203
255,255,206
255,255,208
255,255,210
255,255,212
255,255,214
255,255,217
255,255,219
255,255,221
255,255,223
255,255,225
255,255,228
255,255,228
255,255,229
255,255,231
255,255,233
255,255,235
255,255,237
255,255,238
255,255,240
255,255,242
255,255,244
255,255,246
255,255,247
255,255,249
255,255,251
255,255,253
255,255,255
